date,time,cash_type,card,amount,product,datetime,hour,month,year_month,month_name
7/19/2024,16:20:00,card,ANON-0000-0000-0385,27.92,Americano with Milk,7/19/2024 16:20,16,Jul,2024-07,Jul
7/19/2024,10:37:00,card,ANON-0000-0000-0386,32.82,Latte,7/19/2024 10:37,10,Jul,2024-07,Jul
7/19/2024,11:55:00,card,ANON-0000-0000-0386,27.92,Americano with Milk,7/19/2024 11:55,11,Jul,2024-07,Jul
7/19/2024,9:20:00,card,ANON-0000-0000-0384,32.82,Latte,7/19/2024 9:20,9,Jul,2024-07,Jul
7/19/2024,11:22:00,card,ANON-0000-0000-0384,32.82,Cocoa,7/19/2024 11:22,11,Jul,2024-07,Jul
7/19/2024,12:19:00,card,ANON-0000-0000-0384,32.82,Latte,7/19/2024 12:19,12,Jul,2024-07,Jul
7/19/2024,13:35:00,card,ANON-0000-0000-0384,32.82,Latte,7/19/2024 13:35,13,Jul,2024-07,Jul
7/20/2024,5:44:00,card,ANON-0000-0000-0387,23.02,Americano,7/20/2024 5:44,5,Jul,2024-07,Jul
7/20/2024,6:48:00,card,ANON-0000-0000-0387,32.82,Latte,7/20/2024 6:48,6,Jul,2024-07,Jul
7/20/2024,7:51:00,card,ANON-0000-0000-0387,23.02,Americano,7/20/2024 7:51,7,Jul,2024-07,Jul
7/20/2024,0:53:00,card,ANON-0000-0000-0388,32.82,Latte,7/20/2024 0:53,0,Jul,2024-07,Jul
7/20/2024,2:27:00,card,ANON-0000-0000-0389,32.82,Latte,7/20/2024 2:27,2,Jul,2024-07,Jul
7/20/2024,15:21:00,card,ANON-0000-0000-0390,23.02,Americano,7/20/2024 15:21,15,Jul,2024-07,Jul
7/20/2024,15:09:00,card,ANON-0000-0000-0391,32.82,Latte,7/20/2024 15:09,15,Jul,2024-07,Jul
7/21/2024,6:55:00,card,ANON-0000-0000-0367,32.82,Cocoa,7/21/2024 6:55,6,Jul,2024-07,Jul
7/21/2024,15:28:00,card,ANON-0000-0000-0392,32.82,Cappuccino,7/21/2024 15:28,15,Jul,2024-07,Jul
7/21/2024,10:30:00,card,ANON-0000-0000-0393,23.02,Cortado,7/21/2024 10:30,10,Jul,2024-07,Jul
7/21/2024,18:31:00,card,ANON-0000-0000-0394,32.82,Latte,7/21/2024 18:31,18,Jul,2024-07,Jul
7/22/2024,13:23:00,card,ANON-0000-0000-0375,23.02,Americano,7/22/2024 13:23,13,Jul,2024-07,Jul
7/22/2024,16:49:00,card,ANON-0000-0000-0395,23.02,Americano,7/22/2024 16:49,16,Jul,2024-07,Jul
7/22/2024,15:37:00,card,ANON-0000-0000-0385,27.92,Americano with Milk,7/22/2024 15:37,15,Jul,2024-07,Jul
7/22/2024,20:37:00,card,ANON-0000-0000-0396,32.82,Latte,7/22/2024 20:37,20,Jul,2024-07,Jul
7/23/2024,12:56:00,card,ANON-0000-0000-0197,32.82,Latte,7/23/2024 12:56,12,Jul,2024-07,Jul
7/23/2024,16:19:00,card,ANON-0000-0000-0395,23.02,Americano,7/23/2024 16:19,16,Jul,2024-07,Jul
7/23/2024,20:53:00,card,ANON-0000-0000-0397,27.92,Americano with Milk,7/23/2024 20:53,20,Jul,2024-07,Jul
7/23/2024,1:25:00,card,ANON-0000-0000-0398,32.82,Cocoa,7/23/2024 1:25,1,Jul,2024-07,Jul
7/23/2024,3:10:00,card,ANON-0000-0000-0399,32.82,Latte,7/23/2024 3:10,3,Jul,2024-07,Jul
7/23/2024,1:45:00,card,ANON-0000-0000-0375,23.02,Americano,7/23/2024 1:45,1,Jul,2024-07,Jul
7/23/2024,3:36:00,card,ANON-0000-0000-0400,27.92,Americano with Milk,7/23/2024 3:36,3,Jul,2024-07,Jul
7/23/2024,20:05:00,card,ANON-0000-0000-0401,27.92,Americano with Milk,7/23/2024 20:05,20,Jul,2024-07,Jul
7/23/2024,21:01:00,card,ANON-0000-0000-0401,32.82,Latte,7/23/2024 21:01,21,Jul,2024-07,Jul
7/23/2024,1:40:00,card,ANON-0000-0000-0009,32.82,Latte,7/23/2024 1:40,1,Jul,2024-07,Jul
7/23/2024,23:13:00,card,ANON-0000-0000-0012,23.02,Americano,7/23/2024 23:13,23,Jul,2024-07,Jul
7/23/2024,0:22:00,card,ANON-0000-0000-0012,23.02,Americano,7/23/2024 0:22,0,Jul,2024-07,Jul
7/24/2024,16:09:00,card,ANON-0000-0000-0097,27.92,Americano with Milk,7/24/2024 16:09,16,Jul,2024-07,Jul
7/24/2024,14:55:00,card,ANON-0000-0000-0385,27.92,Americano with Milk,7/24/2024 14:55,14,Jul,2024-07,Jul
7/24/2024,6:37:00,card,ANON-0000-0000-0402,18.12,Espresso,7/24/2024 6:37,6,Jul,2024-07,Jul
7/24/2024,19:53:00,card,ANON-0000-0000-0379,32.82,Cappuccino,7/24/2024 19:53,19,Jul,2024-07,Jul
7/24/2024,7:13:00,card,ANON-0000-0000-0399,32.82,Latte,7/24/2024 7:13,7,Jul,2024-07,Jul
7/24/2024,21:49:00,card,ANON-0000-0000-0012,18.12,Espresso,7/24/2024 21:49,21,Jul,2024-07,Jul
7/24/2024,18:30:00,card,ANON-0000-0000-0009,32.82,Latte,7/24/2024 18:30,18,Jul,2024-07,Jul
7/24/2024,15:05:00,card,ANON-0000-0000-0205,32.82,Cappuccino,7/24/2024 15:05,15,Jul,2024-07,Jul
7/24/2024,16:59:00,card,ANON-0000-0000-0205,32.82,Cappuccino,7/24/2024 16:59,16,Jul,2024-07,Jul
7/24/2024,17:36:00,card,ANON-0000-0000-0040,27.92,Americano with Milk,7/24/2024 17:36,17,Jul,2024-07,Jul
7/24/2024,18:41:00,card,ANON-0000-0000-0040,23.02,Americano,7/24/2024 18:41,18,Jul,2024-07,Jul
7/24/2024,1:17:00,card,ANON-0000-0000-0012,23.02,Americano,7/24/2024 1:17,1,Jul,2024-07,Jul
7/25/2024,6:47:00,card,ANON-0000-0000-0012,23.02,Americano,7/25/2024 6:47,6,Jul,2024-07,Jul
7/25/2024,1:18:00,card,ANON-0000-0000-0399,32.82,Latte,7/25/2024 1:18,1,Jul,2024-07,Jul
7/25/2024,5:44:00,card,ANON-0000-0000-0385,27.92,Americano with Milk,7/25/2024 5:44,5,Jul,2024-07,Jul
7/25/2024,2:04:00,card,ANON-0000-0000-0375,23.02,Americano,7/25/2024 2:04,2,Jul,2024-07,Jul
7/25/2024,1:06:00,card,ANON-0000-0000-0403,32.82,Cappuccino,7/25/2024 1:06,1,Jul,2024-07,Jul
7/25/2024,21:00:00,card,ANON-0000-0000-0257,32.82,Cappuccino,7/25/2024 21:00,21,Jul,2024-07,Jul
7/25/2024,6:01:00,card,ANON-0000-0000-0404,23.02,Cortado,7/25/2024 6:01,6,Jul,2024-07,Jul
7/25/2024,6:50:00,card,ANON-0000-0000-0404,18.12,Espresso,7/25/2024 6:50,6,Jul,2024-07,Jul
7/25/2024,14:51:00,card,ANON-0000-0000-0328,23.02,Cortado,7/25/2024 14:51,14,Jul,2024-07,Jul
7/25/2024,15:46:00,card,ANON-0000-0000-0405,32.82,Cocoa,7/25/2024 15:46,15,Jul,2024-07,Jul
7/26/2024,9:01:00,card,ANON-0000-0000-0406,32.82,Latte,7/26/2024 9:01,9,Jul,2024-07,Jul
7/26/2024,19:37:00,card,ANON-0000-0000-0097,27.92,Americano with Milk,7/26/2024 19:37,19,Jul,2024-07,Jul
7/26/2024,20:34:00,card,ANON-0000-0000-0059,18.12,Espresso,7/26/2024 20:34,20,Jul,2024-07,Jul
7/26/2024,9:11:00,card,ANON-0000-0000-0407,23.02,Cortado,7/26/2024 9:11,9,Jul,2024-07,Jul
7/26/2024,10:16:00,card,ANON-0000-0000-0407,23.02,Cortado,7/26/2024 10:16,10,Jul,2024-07,Jul
7/26/2024,11:07:00,card,ANON-0000-0000-0408,32.82,Latte,7/26/2024 11:07,11,Jul,2024-07,Jul
7/26/2024,0:02:00,card,ANON-0000-0000-0408,32.82,Latte,7/26/2024 0:02,0,Jul,2024-07,Jul
7/26/2024,23:13:00,card,ANON-0000-0000-0385,27.92,Americano with Milk,7/26/2024 23:13,23,Jul,2024-07,Jul
7/26/2024,7:01:00,card,ANON-0000-0000-0379,27.92,Americano with Milk,7/26/2024 7:01,7,Jul,2024-07,Jul
7/26/2024,4:08:00,card,ANON-0000-0000-0339,32.82,Cappuccino,7/26/2024 4:08,4,Jul,2024-07,Jul
7/26/2024,5:17:00,card,ANON-0000-0000-0339,32.82,Cappuccino,7/26/2024 5:17,5,Jul,2024-07,Jul
7/26/2024,9:56:00,card,ANON-0000-0000-0409,32.82,Latte,7/26/2024 9:56,9,Jul,2024-07,Jul
7/26/2024,23:29:00,card,ANON-0000-0000-0410,23.02,Americano,7/26/2024 23:29,23,Jul,2024-07,Jul
7/26/2024,10:29:00,card,ANON-0000-0000-0411,32.82,Cappuccino,7/26/2024 10:29,10,Jul,2024-07,Jul
7/26/2024,15:09:00,card,ANON-0000-0000-0009,32.82,Latte,7/26/2024 15:09,15,Jul,2024-07,Jul
7/26/2024,1:52:00,card,ANON-0000-0000-0412,27.92,Americano with Milk,7/26/2024 1:52,1,Jul,2024-07,Jul
7/27/2024,9:16:00,card,ANON-0000-0000-0097,32.82,Cappuccino,7/27/2024 9:16,9,Jul,2024-07,Jul
7/27/2024,7:31:00,card,ANON-0000-0000-0413,27.92,Americano with Milk,7/27/2024 7:31,7,Jul,2024-07,Jul
7/27/2024,1:10:00,card,ANON-0000-0000-0059,27.92,Americano with Milk,7/27/2024 1:10,1,Jul,2024-07,Jul
7/27/2024,2:13:00,card,ANON-0000-0000-0040,18.12,Espresso,7/27/2024 2:13,2,Jul,2024-07,Jul
7/27/2024,9:23:00,card,ANON-0000-0000-0059,27.92,Americano with Milk,7/27/2024 9:23,9,Jul,2024-07,Jul
7/27/2024,4:41:00,card,ANON-0000-0000-0225,18.12,Espresso,7/27/2024 4:41,4,Jul,2024-07,Jul
7/27/2024,3:53:00,card,ANON-0000-0000-0077,32.82,Latte,7/27/2024 3:53,3,Jul,2024-07,Jul
7/27/2024,2:33:00,card,ANON-0000-0000-0414,32.82,Cappuccino,7/27/2024 2:33,2,Jul,2024-07,Jul
7/27/2024,3:39:00,card,ANON-0000-0000-0415,32.82,Cappuccino,7/27/2024 3:39,3,Jul,2024-07,Jul
7/27/2024,9:00:00,card,ANON-0000-0000-0416,27.92,Americano with Milk,7/27/2024 9:00,9,Jul,2024-07,Jul
7/27/2024,10:08:00,card,ANON-0000-0000-0416,27.92,Americano with Milk,7/27/2024 10:08,10,Jul,2024-07,Jul
7/27/2024,7:20:00,card,ANON-0000-0000-0009,32.82,Latte,7/27/2024 7:20,7,Jul,2024-07,Jul
7/27/2024,8:23:00,card,ANON-0000-0000-0417,32.82,Cappuccino,7/27/2024 8:23,8,Jul,2024-07,Jul
7/28/2024,7:25:00,card,ANON-0000-0000-0012,18.12,Espresso,7/28/2024 7:25,7,Jul,2024-07,Jul
7/28/2024,17:54:00,card,ANON-0000-0000-0276,27.92,Americano with Milk,7/28/2024 17:54,17,Jul,2024-07,Jul
7/28/2024,18:52:00,card,ANON-0000-0000-0276,32.82,Latte,7/28/2024 18:52,18,Jul,2024-07,Jul
7/29/2024,12:06:00,card,ANON-0000-0000-0418,32.82,Latte,7/29/2024 12:06,12,Jul,2024-07,Jul
7/29/2024,4:48:00,card,ANON-0000-0000-0012,23.02,Americano,7/29/2024 4:48,4,Jul,2024-07,Jul
7/29/2024,15:46:00,card,ANON-0000-0000-0097,27.92,Americano with Milk,7/29/2024 15:46,15,Jul,2024-07,Jul
7/29/2024,19:44:00,card,ANON-0000-0000-0003,23.02,Americano,7/29/2024 19:44,19,Jul,2024-07,Jul
7/29/2024,3:24:00,card,ANON-0000-0000-0419,27.92,Americano with Milk,7/29/2024 3:24,3,Jul,2024-07,Jul
7/29/2024,10:29:00,card,ANON-0000-0000-0420,32.82,Cappuccino,7/29/2024 10:29,10,Jul,2024-07,Jul
7/29/2024,19:44:00,card,ANON-0000-0000-0421,32.82,Hot Chocolate,7/29/2024 19:44,19,Jul,2024-07,Jul
7/29/2024,20:55:00,card,ANON-0000-0000-0421,32.82,Hot Chocolate,7/29/2024 20:55,20,Jul,2024-07,Jul
7/29/2024,6:31:00,card,ANON-0000-0000-0422,32.82,Cappuccino,7/29/2024 6:31,6,Jul,2024-07,Jul
7/29/2024,6:16:00,card,ANON-0000-0000-0099,23.02,Americano,7/29/2024 6:16,6,Jul,2024-07,Jul
7/29/2024,9:34:00,card,ANON-0000-0000-0328,32.82,Cocoa,7/29/2024 9:34,9,Jul,2024-07,Jul
7/30/2024,17:10:00,card,ANON-0000-0000-0423,27.92,Americano with Milk,7/30/2024 17:10,17,Jul,2024-07,Jul
7/30/2024,5:07:00,card,ANON-0000-0000-0424,23.02,Cortado,7/30/2024 5:07,5,Jul,2024-07,Jul
7/30/2024,20:51:00,card,ANON-0000-0000-0425,32.82,Cappuccino,7/30/2024 20:51,20,Jul,2024-07,Jul
7/30/2024,13:43:00,card,ANON-0000-0000-0097,27.92,Americano with Milk,7/30/2024 13:43,13,Jul,2024-07,Jul
7/30/2024,17:11:00,card,ANON-0000-0000-0141,23.02,Cortado,7/30/2024 17:11,17,Jul,2024-07,Jul
7/30/2024,19:34:00,card,ANON-0000-0000-0276,27.92,Americano with Milk,7/30/2024 19:34,19,Jul,2024-07,Jul
7/30/2024,23:20:00,card,ANON-0000-0000-0250,32.82,Latte,7/30/2024 23:20,23,Jul,2024-07,Jul
7/30/2024,12:07:00,card,ANON-0000-0000-0426,23.02,Americano,7/30/2024 12:07,12,Jul,2024-07,Jul
7/30/2024,13:16:00,card,ANON-0000-0000-0426,18.12,Espresso,7/30/2024 13:16,13,Jul,2024-07,Jul
7/30/2024,14:41:00,card,ANON-0000-0000-0427,27.92,Americano with Milk,7/30/2024 14:41,14,Jul,2024-07,Jul
7/30/2024,16:01:00,card,ANON-0000-0000-0428,27.92,Americano with Milk,7/30/2024 16:01,16,Jul,2024-07,Jul
7/30/2024,6:34:00,card,ANON-0000-0000-0429,27.92,Americano with Milk,7/30/2024 6:34,6,Jul,2024-07,Jul
7/30/2024,7:40:00,card,ANON-0000-0000-0430,27.92,Americano with Milk,7/30/2024 7:40,7,Jul,2024-07,Jul
7/30/2024,8:07:00,card,ANON-0000-0000-0431,32.82,Latte,7/30/2024 8:07,8,Jul,2024-07,Jul
7/30/2024,16:09:00,card,ANON-0000-0000-0432,27.92,Americano with Milk,7/30/2024 16:09,16,Jul,2024-07,Jul
7/30/2024,8:52:00,card,ANON-0000-0000-0433,23.02,Cortado,7/30/2024 8:52,8,Jul,2024-07,Jul
7/30/2024,9:43:00,card,ANON-0000-0000-0433,27.92,Americano with Milk,7/30/2024 9:43,9,Jul,2024-07,Jul
7/30/2024,0:19:00,card,ANON-0000-0000-0434,18.12,Espresso,7/30/2024 0:19,0,Jul,2024-07,Jul
7/30/2024,5:51:00,card,ANON-0000-0000-0097,27.92,Americano with Milk,7/30/2024 5:51,5,Jul,2024-07,Jul
7/30/2024,6:46:00,card,ANON-0000-0000-0097,27.92,Americano with Milk,7/30/2024 6:46,6,Jul,2024-07,Jul
7/30/2024,9:02:00,card,ANON-0000-0000-0347,27.92,Americano with Milk,7/30/2024 9:02,9,Jul,2024-07,Jul
7/30/2024,9:19:00,card,ANON-0000-0000-0435,32.82,Latte,7/30/2024 9:19,9,Jul,2024-07,Jul
7/30/2024,15:21:00,card,ANON-0000-0000-0436,23.02,Americano,7/30/2024 15:21,15,Jul,2024-07,Jul
7/30/2024,16:19:00,card,ANON-0000-0000-0436,32.82,Cappuccino,7/30/2024 16:19,16,Jul,2024-07,Jul
7/31/2024,11:52:00,card,ANON-0000-0000-0423,27.92,Americano with Milk,7/31/2024 11:52,11,Jul,2024-07,Jul
7/31/2024,13:41:00,card,ANON-0000-0000-0437,27.92,Americano with Milk,7/31/2024 13:41,13,Jul,2024-07,Jul
7/31/2024,14:38:00,card,ANON-0000-0000-0437,27.92,Americano with Milk,7/31/2024 14:38,14,Jul,2024-07,Jul
7/31/2024,6:45:00,card,ANON-0000-0000-0388,23.02,Americano,7/31/2024 6:45,6,Jul,2024-07,Jul
7/31/2024,7:45:00,card,ANON-0000-0000-0388,23.02,Americano,7/31/2024 7:45,7,Jul,2024-07,Jul
7/31/2024,10:15:00,card,ANON-0000-0000-0276,27.92,Americano with Milk,7/31/2024 10:15,10,Jul,2024-07,Jul
7/31/2024,11:42:00,card,ANON-0000-0000-0384,32.82,Cocoa,7/31/2024 11:42,11,Jul,2024-07,Jul
7/31/2024,14:00:00,card,ANON-0000-0000-0384,32.82,Latte,7/31/2024 14:00,14,Jul,2024-07,Jul
7/31/2024,0:49:00,card,ANON-0000-0000-0438,27.92,Americano with Milk,7/31/2024 0:49,0,Jul,2024-07,Jul
7/31/2024,0:06:00,card,ANON-0000-0000-0439,23.02,Cortado,7/31/2024 0:06,0,Jul,2024-07,Jul
7/31/2024,4:15:00,card,ANON-0000-0000-0440,32.82,Latte,7/31/2024 4:15,4,Jul,2024-07,Jul
7/31/2024,22:38:00,card,ANON-0000-0000-0441,23.02,Cortado,7/31/2024 22:38,22,Jul,2024-07,Jul
7/31/2024,4:45:00,card,ANON-0000-0000-0009,32.82,Latte,7/31/2024 4:45,4,Jul,2024-07,Jul
7/31/2024,22:42:00,card,ANON-0000-0000-0442,32.82,Cocoa,7/31/2024 22:42,22,Jul,2024-07,Jul
7/31/2024,2:07:00,card,ANON-0000-0000-0443,23.02,Cortado,7/31/2024 2:07,2,Jul,2024-07,Jul
7/31/2024,3:10:00,card,ANON-0000-0000-0443,32.82,Latte,7/31/2024 3:10,3,Jul,2024-07,Jul
7/31/2024,4:14:00,card,ANON-0000-0000-0153,32.82,Cappuccino,7/31/2024 4:14,4,Jul,2024-07,Jul
7/31/2024,5:35:00,card,ANON-0000-0000-0443,23.02,Cortado,7/31/2024 5:35,5,Jul,2024-07,Jul
7/31/2024,11:25:00,card,ANON-0000-0000-0040,27.92,Americano with Milk,7/31/2024 11:25,11,Jul,2024-07,Jul
7/31/2024,2:26:00,card,ANON-0000-0000-0444,32.82,Latte,7/31/2024 2:26,2,Jul,2024-07,Jul
7/31/2024,6:11:00,card,ANON-0000-0000-0445,32.82,Latte,7/31/2024 6:11,6,Jul,2024-07,Jul
7/31/2024,7:16:00,card,ANON-0000-0000-0446,32.82,Latte,7/31/2024 7:16,7,Jul,2024-07,Jul
